,year,Senate,HOR,value,president,party,All_beverages_in_Gallons
1082,1984,Republicans,Democrats,12.92,Ronald Reagan,Republican,2.65
1083,1984,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.65
1084,1984,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.65
1085,1984,Republicans,Democrats,13.12,Ronald Reagan,Republican,2.65
1086,1984,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.65
1087,1984,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.65
1088,1984,Republicans,Democrats,13.51,Ronald Reagan,Republican,2.65
1089,1984,Republicans,Democrats,13.62,Ronald Reagan,Republican,2.65
1090,1984,Republicans,Democrats,13.5,Ronald Reagan,Republican,2.65
1091,1984,Republicans,Democrats,13.46,Ronald Reagan,Republican,2.65
1092,1984,Republicans,Democrats,13.57,Ronald Reagan,Republican,2.65
1093,1984,Republicans,Democrats,13.46,Ronald Reagan,Republican,2.65
1094,1984,Republicans,Democrats,13.46,Ronald Reagan,Republican,2.65
1095,1984,Republicans,Democrats,13.53,Ronald Reagan,Republican,2.65
1096,1984,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.65
1097,1984,Republicans,Democrats,13.73,Ronald Reagan,Republican,2.65
1098,1984,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.65
1099,1984,Republicans,Democrats,13.85,Ronald Reagan,Republican,2.65
1100,1984,Republicans,Democrats,13.94,Ronald Reagan,Republican,2.65
1101,1984,Republicans,Democrats,13.84,Ronald Reagan,Republican,2.65
1102,1984,Republicans,Democrats,13.58,Ronald Reagan,Republican,2.65
1103,1984,Republicans,Democrats,13.37,Ronald Reagan,Republican,2.65
1104,1984,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.65
1105,1984,Republicans,Democrats,13.47,Ronald Reagan,Republican,2.65
1106,1984,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.65
1107,1984,Republicans,Democrats,13.42,Ronald Reagan,Republican,2.65
1108,1984,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.65
1109,1984,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.65
1110,1984,Republicans,Democrats,13.29,Ronald Reagan,Republican,2.65
1111,1984,Republicans,Democrats,13.28,Ronald Reagan,Republican,2.65
1112,1984,Republicans,Democrats,13.14,Ronald Reagan,Republican,2.65
1113,1984,Republicans,Democrats,13.16,Ronald Reagan,Republican,2.65
1114,1984,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.65
1115,1984,Republicans,Democrats,13.49,Ronald Reagan,Republican,2.65
1116,1984,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.65
1117,1984,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.65
1118,1984,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.65
1119,1984,Republicans,Democrats,13.6,Ronald Reagan,Republican,2.65
1120,1984,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.65
1121,1984,Republicans,Democrats,13.57,Ronald Reagan,Republican,2.65
1122,1984,Republicans,Democrats,13.64,Ronald Reagan,Republican,2.65
1123,1984,Republicans,Democrats,13.64,Ronald Reagan,Republican,2.65
1124,1984,Republicans,Democrats,13.52,Ronald Reagan,Republican,2.65
1125,1984,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.65
1126,1984,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.65
1127,1984,Republicans,Democrats,13.28,Ronald Reagan,Republican,2.65
1128,1984,Republicans,Democrats,13.28,Ronald Reagan,Republican,2.65
1129,1984,Republicans,Democrats,13.33,Ronald Reagan,Republican,2.65
1130,1984,Republicans,Democrats,13.2,Ronald Reagan,Republican,2.65
1131,1984,Republicans,Democrats,13.12,Ronald Reagan,Republican,2.65
1132,1984,Republicans,Democrats,13.12,Ronald Reagan,Republican,2.65
1133,1984,Republicans,Democrats,13.18,Ronald Reagan,Republican,2.65
1134,1984,Republicans,Democrats,13.14,Ronald Reagan,Republican,2.65
1135,1984,Republicans,Democrats,13.12,Ronald Reagan,Republican,2.65
1136,1984,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.65
1137,1984,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.65
1138,1984,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.65
1139,1984,Republicans,Democrats,12.97,Ronald Reagan,Republican,2.65
1140,1984,Republicans,Democrats,12.88,Ronald Reagan,Republican,2.65
1141,1984,Republicans,Democrats,12.91,Ronald Reagan,Republican,2.65
1142,1984,Republicans,Democrats,12.99,Ronald Reagan,Republican,2.65
1143,1984,Republicans,Democrats,12.87,Ronald Reagan,Republican,2.65
1144,1984,Republicans,Democrats,12.78,Ronald Reagan,Republican,2.65
1145,1984,Republicans,Democrats,12.7,Ronald Reagan,Republican,2.65
1146,1984,Republicans,Democrats,12.59,Ronald Reagan,Republican,2.65
1147,1984,Republicans,Democrats,12.69,Ronald Reagan,Republican,2.65
1148,1984,Republicans,Democrats,12.64,Ronald Reagan,Republican,2.65
1149,1984,Republicans,Democrats,12.62,Ronald Reagan,Republican,2.65
1150,1984,Republicans,Democrats,12.47,Ronald Reagan,Republican,2.65
1151,1984,Republicans,Democrats,12.47,Ronald Reagan,Republican,2.65
1152,1984,Republicans,Democrats,12.54,Ronald Reagan,Republican,2.65
1153,1984,Republicans,Democrats,12.48,Ronald Reagan,Republican,2.65
1154,1984,Republicans,Democrats,12.57,Ronald Reagan,Republican,2.65
1155,1984,Republicans,Democrats,12.51,Ronald Reagan,Republican,2.65
1156,1984,Republicans,Democrats,12.46,Ronald Reagan,Republican,2.65
1157,1984,Republicans,Democrats,12.41,Ronald Reagan,Republican,2.65
1158,1984,Republicans,Democrats,12.35,Ronald Reagan,Republican,2.65
1159,1984,Republicans,Democrats,12.43,Ronald Reagan,Republican,2.65
1160,1984,Republicans,Democrats,12.45,Ronald Reagan,Republican,2.65
1161,1984,Republicans,Democrats,12.44,Ronald Reagan,Republican,2.65
1162,1984,Republicans,Democrats,12.6,Ronald Reagan,Republican,2.65
1163,1984,Republicans,Democrats,12.57,Ronald Reagan,Republican,2.65
1164,1984,Republicans,Democrats,12.57,Ronald Reagan,Republican,2.65
1165,1984,Republicans,Democrats,12.56,Ronald Reagan,Republican,2.65
1166,1984,Republicans,Democrats,12.51,Ronald Reagan,Republican,2.65
1167,1984,Republicans,Democrats,12.57,Ronald Reagan,Republican,2.65
1168,1984,Republicans,Democrats,12.61,Ronald Reagan,Republican,2.65
1169,1984,Republicans,Democrats,12.48,Ronald Reagan,Republican,2.65
1170,1984,Republicans,Democrats,12.44,Ronald Reagan,Republican,2.65
1171,1984,Republicans,Democrats,12.37,Ronald Reagan,Republican,2.65
1172,1984,Republicans,Democrats,12.31,Ronald Reagan,Republican,2.65
1173,1984,Republicans,Democrats,12.33,Ronald Reagan,Republican,2.65
1174,1984,Republicans,Democrats,12.22,Ronald Reagan,Republican,2.65
1175,1984,Republicans,Democrats,12.22,Ronald Reagan,Republican,2.65
1176,1984,Republicans,Democrats,12.18,Ronald Reagan,Republican,2.65
1177,1984,Republicans,Democrats,12.15,Ronald Reagan,Republican,2.65
1178,1984,Republicans,Democrats,12.07,Ronald Reagan,Republican,2.65
1179,1984,Republicans,Democrats,12.08,Ronald Reagan,Republican,2.65
1180,1984,Republicans,Democrats,12.22,Ronald Reagan,Republican,2.65
1181,1984,Republicans,Democrats,12.31,Ronald Reagan,Republican,2.65
1182,1984,Republicans,Democrats,12.34,Ronald Reagan,Republican,2.65
1183,1984,Republicans,Democrats,12.27,Ronald Reagan,Republican,2.65
1184,1984,Republicans,Democrats,12.12,Ronald Reagan,Republican,2.65
1185,1984,Republicans,Democrats,12.28,Ronald Reagan,Republican,2.65
1186,1984,Republicans,Democrats,12.35,Ronald Reagan,Republican,2.65
1187,1984,Republicans,Democrats,12.35,Ronald Reagan,Republican,2.65
1188,1984,Republicans,Democrats,12.36,Ronald Reagan,Republican,2.65
1189,1984,Republicans,Democrats,12.31,Ronald Reagan,Republican,2.65
1190,1984,Republicans,Democrats,12.2,Ronald Reagan,Republican,2.65
1191,1984,Republicans,Democrats,12.18,Ronald Reagan,Republican,2.65
1192,1984,Republicans,Democrats,12.19,Ronald Reagan,Republican,2.65
1193,1984,Republicans,Democrats,12.15,Ronald Reagan,Republican,2.65
1194,1984,Republicans,Democrats,12.12,Ronald Reagan,Republican,2.65
1195,1984,Republicans,Democrats,12.16,Ronald Reagan,Republican,2.65
1196,1984,Republicans,Democrats,12.15,Ronald Reagan,Republican,2.65
1197,1984,Republicans,Democrats,12.08,Ronald Reagan,Republican,2.65
1198,1984,Republicans,Democrats,11.88,Ronald Reagan,Republican,2.65
1199,1984,Republicans,Democrats,11.74,Ronald Reagan,Republican,2.65
1200,1984,Republicans,Democrats,11.69,Ronald Reagan,Republican,2.65
1201,1984,Republicans,Democrats,11.64,Ronald Reagan,Republican,2.65
1202,1984,Republicans,Democrats,11.62,Ronald Reagan,Republican,2.65
1203,1984,Republicans,Democrats,11.68,Ronald Reagan,Republican,2.65
1204,1984,Republicans,Democrats,11.78,Ronald Reagan,Republican,2.65
1205,1984,Republicans,Democrats,11.75,Ronald Reagan,Republican,2.65
1206,1984,Republicans,Democrats,11.61,Ronald Reagan,Republican,2.65
1207,1984,Republicans,Democrats,11.64,Ronald Reagan,Republican,2.65
1208,1984,Republicans,Democrats,11.53,Ronald Reagan,Republican,2.65
1209,1984,Republicans,Democrats,11.55,Ronald Reagan,Republican,2.65
1210,1984,Republicans,Democrats,11.5,Ronald Reagan,Republican,2.65
1211,1984,Republicans,Democrats,11.63,Ronald Reagan,Republican,2.65
1212,1984,Republicans,Democrats,11.78,Ronald Reagan,Republican,2.65
1213,1984,Republicans,Democrats,11.66,Ronald Reagan,Republican,2.65
1214,1984,Republicans,Democrats,11.74,Ronald Reagan,Republican,2.65
1215,1984,Republicans,Democrats,11.78,Ronald Reagan,Republican,2.65
1216,1984,Republicans,Democrats,11.7,Ronald Reagan,Republican,2.65
1217,1984,Republicans,Democrats,11.67,Ronald Reagan,Republican,2.65
1218,1984,Republicans,Democrats,11.6,Ronald Reagan,Republican,2.65
1219,1984,Republicans,Democrats,11.56,Ronald Reagan,Republican,2.65
1220,1984,Republicans,Democrats,11.46,Ronald Reagan,Republican,2.65
1221,1984,Republicans,Democrats,11.32,Ronald Reagan,Republican,2.65
1222,1984,Republicans,Democrats,11.35,Ronald Reagan,Republican,2.65
1223,1984,Republicans,Democrats,11.33,Ronald Reagan,Republican,2.65
1224,1984,Republicans,Democrats,11.44,Ronald Reagan,Republican,2.65
1225,1984,Republicans,Democrats,11.47,Ronald Reagan,Republican,2.65
1226,1984,Republicans,Democrats,11.58,Ronald Reagan,Republican,2.65
1227,1984,Republicans,Democrats,11.56,Ronald Reagan,Republican,2.65
1228,1984,Republicans,Democrats,11.53,Ronald Reagan,Republican,2.65
1229,1984,Republicans,Democrats,11.53,Ronald Reagan,Republican,2.65
1230,1984,Republicans,Democrats,11.62,Ronald Reagan,Republican,2.65
1231,1984,Republicans,Democrats,11.7,Ronald Reagan,Republican,2.65
1232,1984,Republicans,Democrats,11.66,Ronald Reagan,Republican,2.65
1233,1984,Republicans,Democrats,11.59,Ronald Reagan,Republican,2.65
1234,1984,Republicans,Democrats,11.56,Ronald Reagan,Republican,2.65
1235,1984,Republicans,Democrats,11.67,Ronald Reagan,Republican,2.65
1236,1984,Republicans,Democrats,11.56,Ronald Reagan,Republican,2.65
1237,1984,Republicans,Democrats,11.5,Ronald Reagan,Republican,2.65
1238,1984,Republicans,Democrats,11.35,Ronald Reagan,Republican,2.65
1239,1984,Republicans,Democrats,11.38,Ronald Reagan,Republican,2.65
1240,1984,Republicans,Democrats,11.43,Ronald Reagan,Republican,2.65
1241,1984,Republicans,Democrats,11.38,Ronald Reagan,Republican,2.65
1242,1984,Republicans,Democrats,11.36,Ronald Reagan,Republican,2.65
1243,1984,Republicans,Democrats,11.46,Ronald Reagan,Republican,2.65
1244,1984,Republicans,Democrats,11.48,Ronald Reagan,Republican,2.65
1245,1984,Republicans,Democrats,11.49,Ronald Reagan,Republican,2.65
1246,1984,Republicans,Democrats,11.54,Ronald Reagan,Republican,2.65
1247,1985,Republicans,Democrats,11.69,Ronald Reagan,Republican,2.62
1248,1985,Republicans,Democrats,11.64,Ronald Reagan,Republican,2.62
1249,1985,Republicans,Democrats,11.7,Ronald Reagan,Republican,2.62
1250,1985,Republicans,Democrats,11.53,Ronald Reagan,Republican,2.62
1251,1985,Republicans,Democrats,11.49,Ronald Reagan,Republican,2.62
1252,1985,Republicans,Democrats,11.5,Ronald Reagan,Republican,2.62
1253,1985,Republicans,Democrats,11.53,Ronald Reagan,Republican,2.62
1254,1985,Republicans,Democrats,11.64,Ronald Reagan,Republican,2.62
1255,1985,Republicans,Democrats,11.68,Ronald Reagan,Republican,2.62
1256,1985,Republicans,Democrats,11.57,Ronald Reagan,Republican,2.62
1257,1985,Republicans,Democrats,11.59,Ronald Reagan,Republican,2.62
1258,1985,Republicans,Democrats,11.59,Ronald Reagan,Republican,2.62
1259,1985,Republicans,Democrats,11.51,Ronald Reagan,Republican,2.62
1260,1985,Republicans,Democrats,11.38,Ronald Reagan,Republican,2.62
1261,1985,Republicans,Democrats,11.33,Ronald Reagan,Republican,2.62
1262,1985,Republicans,Democrats,11.18,Ronald Reagan,Republican,2.62
1263,1985,Republicans,Democrats,11.21,Ronald Reagan,Republican,2.62
1264,1985,Republicans,Democrats,11.2,Ronald Reagan,Republican,2.62
1265,1985,Republicans,Democrats,11.18,Ronald Reagan,Republican,2.62
1266,1985,Republicans,Democrats,11.16,Ronald Reagan,Republican,2.62
1267,1985,Republicans,Democrats,11.21,Ronald Reagan,Republican,2.62
1268,1985,Republicans,Democrats,11.32,Ronald Reagan,Republican,2.62
1269,1985,Republicans,Democrats,11.34,Ronald Reagan,Republican,2.62
1270,1985,Republicans,Democrats,11.3,Ronald Reagan,Republican,2.62
1271,1985,Republicans,Democrats,11.37,Ronald Reagan,Republican,2.62
1272,1985,Republicans,Democrats,11.29,Ronald Reagan,Republican,2.62
1273,1985,Republicans,Democrats,11.27,Ronald Reagan,Republican,2.62
1274,1985,Republicans,Democrats,11.35,Ronald Reagan,Republican,2.62
1275,1985,Republicans,Democrats,11.31,Ronald Reagan,Republican,2.62
1276,1985,Republicans,Democrats,11.24,Ronald Reagan,Republican,2.62
1277,1985,Republicans,Democrats,11.37,Ronald Reagan,Republican,2.62
1278,1985,Republicans,Democrats,11.35,Ronald Reagan,Republican,2.62
1279,1985,Republicans,Democrats,11.5,Ronald Reagan,Republican,2.62
1280,1985,Republicans,Democrats,11.58,Ronald Reagan,Republican,2.62
1281,1985,Republicans,Democrats,11.71,Ronald Reagan,Republican,2.62
1282,1985,Republicans,Democrats,11.71,Ronald Reagan,Republican,2.62
1283,1985,Republicans,Democrats,11.67,Ronald Reagan,Republican,2.62
1284,1985,Republicans,Democrats,11.88,Ronald Reagan,Republican,2.62
1285,1985,Republicans,Democrats,11.9,Ronald Reagan,Republican,2.62
1286,1985,Republicans,Democrats,11.82,Ronald Reagan,Republican,2.62
1287,1985,Republicans,Democrats,11.91,Ronald Reagan,Republican,2.62
1288,1985,Republicans,Democrats,11.83,Ronald Reagan,Republican,2.62
1289,1985,Republicans,Democrats,11.89,Ronald Reagan,Republican,2.62
1290,1985,Republicans,Democrats,11.93,Ronald Reagan,Republican,2.62
1291,1985,Republicans,Democrats,11.71,Ronald Reagan,Republican,2.62
1292,1985,Republicans,Democrats,11.71,Ronald Reagan,Republican,2.62
1293,1985,Republicans,Democrats,11.74,Ronald Reagan,Republican,2.62
1294,1985,Republicans,Democrats,11.83,Ronald Reagan,Republican,2.62
1295,1985,Republicans,Democrats,11.84,Ronald Reagan,Republican,2.62
1296,1985,Republicans,Democrats,11.86,Ronald Reagan,Republican,2.62
1297,1985,Republicans,Democrats,11.97,Ronald Reagan,Republican,2.62
1298,1985,Republicans,Democrats,11.93,Ronald Reagan,Republican,2.62
1299,1985,Republicans,Democrats,11.84,Ronald Reagan,Republican,2.62
1300,1985,Republicans,Democrats,11.77,Ronald Reagan,Republican,2.62
1301,1985,Republicans,Democrats,11.83,Ronald Reagan,Republican,2.62
1302,1985,Republicans,Democrats,11.79,Ronald Reagan,Republican,2.62
1303,1985,Republicans,Democrats,11.72,Ronald Reagan,Republican,2.62
1304,1985,Republicans,Democrats,11.78,Ronald Reagan,Republican,2.62
1305,1985,Republicans,Democrats,11.73,Ronald Reagan,Republican,2.62
1306,1985,Republicans,Democrats,11.64,Ronald Reagan,Republican,2.62
1307,1985,Republicans,Democrats,11.65,Ronald Reagan,Republican,2.62
1308,1985,Republicans,Democrats,11.68,Ronald Reagan,Republican,2.62
1309,1985,Republicans,Democrats,11.71,Ronald Reagan,Republican,2.62
1310,1985,Republicans,Democrats,11.74,Ronald Reagan,Republican,2.62
1311,1985,Republicans,Democrats,11.75,Ronald Reagan,Republican,2.62
1312,1985,Republicans,Democrats,11.66,Ronald Reagan,Republican,2.62
1313,1985,Republicans,Democrats,11.54,Ronald Reagan,Republican,2.62
1314,1985,Republicans,Democrats,11.4,Ronald Reagan,Republican,2.62
1315,1985,Republicans,Democrats,11.42,Ronald Reagan,Republican,2.62
1316,1985,Republicans,Democrats,11.37,Ronald Reagan,Republican,2.62
1317,1985,Republicans,Democrats,11.3,Ronald Reagan,Republican,2.62
1318,1985,Republicans,Democrats,11.33,Ronald Reagan,Republican,2.62
1319,1985,Republicans,Democrats,11.21,Ronald Reagan,Republican,2.62
1320,1985,Republicans,Democrats,11.26,Ronald Reagan,Republican,2.62
1321,1985,Republicans,Democrats,11.23,Ronald Reagan,Republican,2.62
1322,1985,Republicans,Democrats,11.34,Ronald Reagan,Republican,2.62
1323,1985,Republicans,Democrats,11.36,Ronald Reagan,Republican,2.62
1324,1985,Republicans,Democrats,11.44,Ronald Reagan,Republican,2.62
1325,1985,Republicans,Democrats,11.42,Ronald Reagan,Republican,2.62
1326,1985,Republicans,Democrats,11.54,Ronald Reagan,Republican,2.62
1327,1985,Republicans,Democrats,11.48,Ronald Reagan,Republican,2.62
1328,1985,Republicans,Democrats,11.37,Ronald Reagan,Republican,2.62
1329,1985,Republicans,Democrats,11.36,Ronald Reagan,Republican,2.62
1330,1985,Republicans,Democrats,11.31,Ronald Reagan,Republican,2.62
1331,1985,Republicans,Democrats,11.3,Ronald Reagan,Republican,2.62
1332,1985,Republicans,Democrats,11.29,Ronald Reagan,Republican,2.62
1333,1985,Republicans,Democrats,11.39,Ronald Reagan,Republican,2.62
1334,1985,Republicans,Democrats,11.34,Ronald Reagan,Republican,2.62
1335,1985,Republicans,Democrats,11.2,Ronald Reagan,Republican,2.62
1336,1985,Republicans,Democrats,11.2,Ronald Reagan,Republican,2.62
1337,1985,Republicans,Democrats,11.07,Ronald Reagan,Republican,2.62
1338,1985,Republicans,Democrats,11.08,Ronald Reagan,Republican,2.62
1339,1985,Republicans,Democrats,11.02,Ronald Reagan,Republican,2.62
1340,1985,Republicans,Democrats,11.05,Ronald Reagan,Republican,2.62
1341,1985,Republicans,Democrats,10.82,Ronald Reagan,Republican,2.62
1342,1985,Republicans,Democrats,10.85,Ronald Reagan,Republican,2.62
1343,1985,Republicans,Democrats,10.9,Ronald Reagan,Republican,2.62
1344,1985,Republicans,Democrats,10.91,Ronald Reagan,Republican,2.62
1345,1985,Republicans,Democrats,10.85,Ronald Reagan,Republican,2.62
1346,1985,Republicans,Democrats,10.72,Ronald Reagan,Republican,2.62
1347,1985,Republicans,Democrats,10.73,Ronald Reagan,Republican,2.62
1348,1985,Republicans,Democrats,10.67,Ronald Reagan,Republican,2.62
1349,1985,Republicans,Democrats,10.58,Ronald Reagan,Republican,2.62
1350,1985,Republicans,Democrats,10.4,Ronald Reagan,Republican,2.62
1351,1985,Republicans,Democrats,10.39,Ronald Reagan,Republican,2.62
1352,1985,Republicans,Democrats,10.25,Ronald Reagan,Republican,2.62
1353,1985,Republicans,Democrats,10.29,Ronald Reagan,Republican,2.62
1354,1985,Republicans,Democrats,10.52,Ronald Reagan,Republican,2.62
