,year,Senate,HOR,value,president,party,All_beverages_in_Gallons,AvgCost,RealGDP
1740,1986,Republicans,Democrats,7.34,Ronald Reagan,Republican,2.58,0.565,0.978783236
1741,1986,Republicans,Democrats,7.34,Ronald Reagan,Republican,2.58,0.565,0.978783236
1742,1986,Republicans,Democrats,7.41,Ronald Reagan,Republican,2.58,0.565,0.978783236
1743,1986,Republicans,Democrats,7.46,Ronald Reagan,Republican,2.58,0.565,0.978783236
1744,1986,Republicans,Democrats,7.49,Ronald Reagan,Republican,2.58,0.565,0.978783236
1745,1987,Democrats,Democrats,7.44,Ronald Reagan,Republican,2.55,0.547,0.92527587
1746,1987,Democrats,Democrats,7.35,Ronald Reagan,Republican,2.55,0.547,0.92527587
1747,1987,Democrats,Democrats,7.36,Ronald Reagan,Republican,2.55,0.547,0.92527587
1748,1987,Democrats,Democrats,7.33,Ronald Reagan,Republican,2.55,0.547,0.92527587
1749,1987,Democrats,Democrats,7.31,Ronald Reagan,Republican,2.55,0.547,0.92527587
1750,1987,Democrats,Democrats,7.29,Ronald Reagan,Republican,2.55,0.547,0.92527587
1751,1987,Democrats,Democrats,7.33,Ronald Reagan,Republican,2.55,0.547,0.92527587
1752,1987,Democrats,Democrats,7.37,Ronald Reagan,Republican,2.55,0.547,0.92527587
1753,1987,Democrats,Democrats,7.41,Ronald Reagan,Republican,2.55,0.547,0.92527587
1754,1987,Democrats,Democrats,7.39,Ronald Reagan,Republican,2.55,0.547,0.92527587
1755,1987,Democrats,Democrats,7.34,Ronald Reagan,Republican,2.55,0.547,0.92527587
1756,1987,Democrats,Democrats,7.32,Ronald Reagan,Republican,2.55,0.547,0.92527587
1757,1987,Democrats,Democrats,7.33,Ronald Reagan,Republican,2.55,0.547,0.92527587
1758,1987,Democrats,Democrats,7.36,Ronald Reagan,Republican,2.55,0.547,0.92527587
1759,1987,Democrats,Democrats,7.42,Ronald Reagan,Republican,2.55,0.547,0.92527587
1760,1987,Democrats,Democrats,7.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1761,1987,Democrats,Democrats,7.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1762,1987,Democrats,Democrats,7.46,Ronald Reagan,Republican,2.55,0.547,0.92527587
1763,1987,Democrats,Democrats,7.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1764,1987,Democrats,Democrats,7.48,Ronald Reagan,Republican,2.55,0.547,0.92527587
1765,1987,Democrats,Democrats,7.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1766,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1767,1987,Democrats,Democrats,7.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1768,1987,Democrats,Democrats,7.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1769,1987,Democrats,Democrats,7.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1770,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1771,1987,Democrats,Democrats,7.61,Ronald Reagan,Republican,2.55,0.547,0.92527587
1772,1987,Democrats,Democrats,7.64,Ronald Reagan,Republican,2.55,0.547,0.92527587
1773,1987,Democrats,Democrats,7.59,Ronald Reagan,Republican,2.55,0.547,0.92527587
1774,1987,Democrats,Democrats,7.57,Ronald Reagan,Republican,2.55,0.547,0.92527587
1775,1987,Democrats,Democrats,7.63,Ronald Reagan,Republican,2.55,0.547,0.92527587
1776,1987,Democrats,Democrats,7.6,Ronald Reagan,Republican,2.55,0.547,0.92527587
1777,1987,Democrats,Democrats,7.55,Ronald Reagan,Republican,2.55,0.547,0.92527587
1778,1987,Democrats,Democrats,7.55,Ronald Reagan,Republican,2.55,0.547,0.92527587
1779,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1780,1987,Democrats,Democrats,7.48,Ronald Reagan,Republican,2.55,0.547,0.92527587
1781,1987,Democrats,Democrats,7.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1782,1987,Democrats,Democrats,7.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1783,1987,Democrats,Democrats,7.48,Ronald Reagan,Republican,2.55,0.547,0.92527587
1784,1987,Democrats,Democrats,7.46,Ronald Reagan,Republican,2.55,0.547,0.92527587
1785,1987,Democrats,Democrats,7.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1786,1987,Democrats,Democrats,7.44,Ronald Reagan,Republican,2.55,0.547,0.92527587
1787,1987,Democrats,Democrats,7.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1788,1987,Democrats,Democrats,7.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1789,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1790,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1791,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1792,1987,Democrats,Democrats,7.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1793,1987,Democrats,Democrats,7.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1794,1987,Democrats,Democrats,7.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1795,1987,Democrats,Democrats,7.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1796,1987,Democrats,Democrats,7.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1797,1987,Democrats,Democrats,7.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1798,1987,Democrats,Democrats,7.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1799,1987,Democrats,Democrats,7.56,Ronald Reagan,Republican,2.55,0.547,0.92527587
1800,1987,Democrats,Democrats,7.59,Ronald Reagan,Republican,2.55,0.547,0.92527587
1801,1987,Democrats,Democrats,7.58,Ronald Reagan,Republican,2.55,0.547,0.92527587
1802,1987,Democrats,Democrats,7.56,Ronald Reagan,Republican,2.55,0.547,0.92527587
1803,1987,Democrats,Democrats,7.64,Ronald Reagan,Republican,2.55,0.547,0.92527587
1804,1987,Democrats,Democrats,7.84,Ronald Reagan,Republican,2.55,0.547,0.92527587
1805,1987,Democrats,Democrats,7.81,Ronald Reagan,Republican,2.55,0.547,0.92527587
1806,1987,Democrats,Democrats,7.89,Ronald Reagan,Republican,2.55,0.547,0.92527587
1807,1987,Democrats,Democrats,7.9,Ronald Reagan,Republican,2.55,0.547,0.92527587
1808,1987,Democrats,Democrats,7.89,Ronald Reagan,Republican,2.55,0.547,0.92527587
1809,1987,Democrats,Democrats,7.84,Ronald Reagan,Republican,2.55,0.547,0.92527587
1810,1987,Democrats,Democrats,7.92,Ronald Reagan,Republican,2.55,0.547,0.92527587
1811,1987,Democrats,Democrats,7.9,Ronald Reagan,Republican,2.55,0.547,0.92527587
1812,1987,Democrats,Democrats,8.06,Ronald Reagan,Republican,2.55,0.547,0.92527587
1813,1987,Democrats,Democrats,8.19,Ronald Reagan,Republican,2.55,0.547,0.92527587
1814,1987,Democrats,Democrats,8.26,Ronald Reagan,Republican,2.55,0.547,0.92527587
1815,1987,Democrats,Democrats,8.4,Ronald Reagan,Republican,2.55,0.547,0.92527587
1816,1987,Democrats,Democrats,8.32,Ronald Reagan,Republican,2.55,0.547,0.92527587
1817,1987,Democrats,Democrats,8.22,Ronald Reagan,Republican,2.55,0.547,0.92527587
1818,1987,Democrats,Democrats,8.39,Ronald Reagan,Republican,2.55,0.547,0.92527587
1819,1987,Democrats,Democrats,8.38,Ronald Reagan,Republican,2.55,0.547,0.92527587
1820,1987,Democrats,Democrats,8.44,Ronald Reagan,Republican,2.55,0.547,0.92527587
1821,1987,Democrats,Democrats,8.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1822,1987,Democrats,Democrats,8.69,Ronald Reagan,Republican,2.55,0.547,0.92527587
1823,1987,Democrats,Democrats,8.59,Ronald Reagan,Republican,2.55,0.547,0.92527587
1824,1987,Democrats,Democrats,8.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1825,1987,Democrats,Democrats,8.56,Ronald Reagan,Republican,2.55,0.547,0.92527587
1826,1987,Democrats,Democrats,8.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1827,1987,Democrats,Democrats,8.59,Ronald Reagan,Republican,2.55,0.547,0.92527587
1828,1987,Democrats,Democrats,8.72,Ronald Reagan,Republican,2.55,0.547,0.92527587
1829,1987,Democrats,Democrats,8.64,Ronald Reagan,Republican,2.55,0.547,0.92527587
1830,1987,Democrats,Democrats,8.75,Ronald Reagan,Republican,2.55,0.547,0.92527587
1831,1987,Democrats,Democrats,8.63,Ronald Reagan,Republican,2.55,0.547,0.92527587
1832,1987,Democrats,Democrats,8.61,Ronald Reagan,Republican,2.55,0.547,0.92527587
1833,1987,Democrats,Democrats,8.76,Ronald Reagan,Republican,2.55,0.547,0.92527587
1834,1987,Democrats,Democrats,8.72,Ronald Reagan,Republican,2.55,0.547,0.92527587
1835,1987,Democrats,Democrats,8.71,Ronald Reagan,Republican,2.55,0.547,0.92527587
1836,1987,Democrats,Democrats,8.73,Ronald Reagan,Republican,2.55,0.547,0.92527587
1837,1987,Democrats,Democrats,8.92,Ronald Reagan,Republican,2.55,0.547,0.92527587
1838,1987,Democrats,Democrats,8.88,Ronald Reagan,Republican,2.55,0.547,0.92527587
1839,1987,Democrats,Democrats,9.06,Ronald Reagan,Republican,2.55,0.547,0.92527587
1840,1987,Democrats,Democrats,9.07,Ronald Reagan,Republican,2.55,0.547,0.92527587
1841,1987,Democrats,Democrats,9.03,Ronald Reagan,Republican,2.55,0.547,0.92527587
1842,1987,Democrats,Democrats,8.95,Ronald Reagan,Republican,2.55,0.547,0.92527587
1843,1987,Democrats,Democrats,8.69,Ronald Reagan,Republican,2.55,0.547,0.92527587
1844,1987,Democrats,Democrats,8.75,Ronald Reagan,Republican,2.55,0.547,0.92527587
1845,1987,Democrats,Democrats,8.74,Ronald Reagan,Republican,2.55,0.547,0.92527587
1846,1987,Democrats,Democrats,8.65,Ronald Reagan,Republican,2.55,0.547,0.92527587
1847,1987,Democrats,Democrats,8.63,Ronald Reagan,Republican,2.55,0.547,0.92527587
1848,1987,Democrats,Democrats,8.9,Ronald Reagan,Republican,2.55,0.547,0.92527587
1849,1987,Democrats,Democrats,8.79,Ronald Reagan,Republican,2.55,0.547,0.92527587
1850,1987,Democrats,Democrats,8.76,Ronald Reagan,Republican,2.55,0.547,0.92527587
1851,1987,Democrats,Democrats,8.66,Ronald Reagan,Republican,2.55,0.547,0.92527587
1852,1987,Democrats,Democrats,8.68,Ronald Reagan,Republican,2.55,0.547,0.92527587
1853,1987,Democrats,Democrats,8.73,Ronald Reagan,Republican,2.55,0.547,0.92527587
1854,1987,Democrats,Democrats,8.72,Ronald Reagan,Republican,2.55,0.547,0.92527587
1855,1987,Democrats,Democrats,8.69,Ronald Reagan,Republican,2.55,0.547,0.92527587
1856,1987,Democrats,Democrats,8.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1857,1987,Democrats,Democrats,8.46,Ronald Reagan,Republican,2.55,0.547,0.92527587
1858,1987,Democrats,Democrats,8.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1859,1987,Democrats,Democrats,8.42,Ronald Reagan,Republican,2.55,0.547,0.92527587
1860,1987,Democrats,Democrats,8.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1861,1987,Democrats,Democrats,8.48,Ronald Reagan,Republican,2.55,0.547,0.92527587
1862,1987,Democrats,Democrats,8.41,Ronald Reagan,Republican,2.55,0.547,0.92527587
1863,1987,Democrats,Democrats,8.41,Ronald Reagan,Republican,2.55,0.547,0.92527587
1864,1987,Democrats,Democrats,8.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1865,1987,Democrats,Democrats,8.4,Ronald Reagan,Republican,2.55,0.547,0.92527587
1866,1987,Democrats,Democrats,8.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1867,1987,Democrats,Democrats,8.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1868,1987,Democrats,Democrats,8.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1869,1987,Democrats,Democrats,8.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1870,1987,Democrats,Democrats,8.43,Ronald Reagan,Republican,2.55,0.547,0.92527587
1871,1987,Democrats,Democrats,8.42,Ronald Reagan,Republican,2.55,0.547,0.92527587
1872,1987,Democrats,Democrats,8.4,Ronald Reagan,Republican,2.55,0.547,0.92527587
1873,1987,Democrats,Democrats,8.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1874,1987,Democrats,Democrats,8.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1875,1987,Democrats,Democrats,8.46,Ronald Reagan,Republican,2.55,0.547,0.92527587
1876,1987,Democrats,Democrats,8.54,Ronald Reagan,Republican,2.55,0.547,0.92527587
1877,1987,Democrats,Democrats,8.51,Ronald Reagan,Republican,2.55,0.547,0.92527587
1878,1987,Democrats,Democrats,8.61,Ronald Reagan,Republican,2.55,0.547,0.92527587
1879,1987,Democrats,Democrats,8.59,Ronald Reagan,Republican,2.55,0.547,0.92527587
1880,1987,Democrats,Democrats,8.55,Ronald Reagan,Republican,2.55,0.547,0.92527587
1881,1987,Democrats,Democrats,8.61,Ronald Reagan,Republican,2.55,0.547,0.92527587
1882,1987,Democrats,Democrats,8.72,Ronald Reagan,Republican,2.55,0.547,0.92527587
1883,1987,Democrats,Democrats,8.78,Ronald Reagan,Republican,2.55,0.547,0.92527587
1884,1987,Democrats,Democrats,8.8,Ronald Reagan,Republican,2.55,0.547,0.92527587
1885,1987,Democrats,Democrats,8.83,Ronald Reagan,Republican,2.55,0.547,0.92527587
1886,1987,Democrats,Democrats,8.84,Ronald Reagan,Republican,2.55,0.547,0.92527587
1887,1987,Democrats,Democrats,8.86,Ronald Reagan,Republican,2.55,0.547,0.92527587
1888,1987,Democrats,Democrats,8.85,Ronald Reagan,Republican,2.55,0.547,0.92527587
1889,1987,Democrats,Democrats,8.84,Ronald Reagan,Republican,2.55,0.547,0.92527587
1890,1987,Democrats,Democrats,8.89,Ronald Reagan,Republican,2.55,0.547,0.92527587
1891,1987,Democrats,Democrats,9.02,Ronald Reagan,Republican,2.55,0.547,0.92527587
1892,1987,Democrats,Democrats,9.04,Ronald Reagan,Republican,2.55,0.547,0.92527587
1893,1987,Democrats,Democrats,8.95,Ronald Reagan,Republican,2.55,0.547,0.92527587
1894,1987,Democrats,Democrats,8.96,Ronald Reagan,Republican,2.55,0.547,0.92527587
1895,1987,Democrats,Democrats,8.93,Ronald Reagan,Republican,2.55,0.547,0.92527587
1896,1987,Democrats,Democrats,8.96,Ronald Reagan,Republican,2.55,0.547,0.92527587
1897,1987,Democrats,Democrats,8.95,Ronald Reagan,Republican,2.55,0.547,0.92527587
1898,1987,Democrats,Democrats,8.95,Ronald Reagan,Republican,2.55,0.547,0.92527587
1899,1987,Democrats,Democrats,8.85,Ronald Reagan,Republican,2.55,0.547,0.92527587
1900,1987,Democrats,Democrats,8.77,Ronald Reagan,Republican,2.55,0.547,0.92527587
1901,1987,Democrats,Democrats,8.77,Ronald Reagan,Republican,2.55,0.547,0.92527587
1902,1987,Democrats,Democrats,8.95,Ronald Reagan,Republican,2.55,0.547,0.92527587
1903,1987,Democrats,Democrats,8.98,Ronald Reagan,Republican,2.55,0.547,0.92527587
1904,1987,Democrats,Democrats,8.94,Ronald Reagan,Republican,2.55,0.547,0.92527587
1905,1987,Democrats,Democrats,8.97,Ronald Reagan,Republican,2.55,0.547,0.92527587
1906,1987,Democrats,Democrats,8.99,Ronald Reagan,Republican,2.55,0.547,0.92527587
1907,1987,Democrats,Democrats,8.94,Ronald Reagan,Republican,2.55,0.547,0.92527587
1908,1987,Democrats,Democrats,8.99,Ronald Reagan,Republican,2.55,0.547,0.92527587
1909,1987,Democrats,Democrats,9.11,Ronald Reagan,Republican,2.55,0.547,0.92527587
1910,1987,Democrats,Democrats,9.18,Ronald Reagan,Republican,2.55,0.547,0.92527587
1911,1987,Democrats,Democrats,9.17,Ronald Reagan,Republican,2.55,0.547,0.92527587
1912,1987,Democrats,Democrats,9.24,Ronald Reagan,Republican,2.55,0.547,0.92527587
1913,1987,Democrats,Democrats,9.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
1914,1987,Democrats,Democrats,9.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1915,1987,Democrats,Democrats,9.47,Ronald Reagan,Republican,2.55,0.547,0.92527587
1916,1987,Democrats,Democrats,9.65,Ronald Reagan,Republican,2.55,0.547,0.92527587
1917,1987,Democrats,Democrats,9.66,Ronald Reagan,Republican,2.55,0.547,0.92527587
1918,1987,Democrats,Democrats,9.6,Ronald Reagan,Republican,2.55,0.547,0.92527587
1919,1987,Democrats,Democrats,9.5,Ronald Reagan,Republican,2.55,0.547,0.92527587
1920,1987,Democrats,Democrats,9.52,Ronald Reagan,Republican,2.55,0.547,0.92527587
1921,1987,Democrats,Democrats,9.64,Ronald Reagan,Republican,2.55,0.547,0.92527587
1922,1987,Democrats,Democrats,9.7,Ronald Reagan,Republican,2.55,0.547,0.92527587
1923,1987,Democrats,Democrats,9.65,Ronald Reagan,Republican,2.55,0.547,0.92527587
1924,1987,Democrats,Democrats,9.56,Ronald Reagan,Republican,2.55,0.547,0.92527587
1925,1987,Democrats,Democrats,9.63,Ronald Reagan,Republican,2.55,0.547,0.92527587
1926,1987,Democrats,Democrats,9.53,Ronald Reagan,Republican,2.55,0.547,0.92527587
1927,1987,Democrats,Democrats,9.55,Ronald Reagan,Republican,2.55,0.547,0.92527587
1928,1987,Democrats,Democrats,9.67,Ronald Reagan,Republican,2.55,0.547,0.92527587
1929,1987,Democrats,Democrats,9.68,Ronald Reagan,Republican,2.55,0.547,0.92527587
1930,1987,Democrats,Democrats,9.67,Ronald Reagan,Republican,2.55,0.547,0.92527587
1931,1987,Democrats,Democrats,9.8,Ronald Reagan,Republican,2.55,0.547,0.92527587
1932,1987,Democrats,Democrats,9.79,Ronald Reagan,Republican,2.55,0.547,0.92527587
1933,1987,Democrats,Democrats,9.8,Ronald Reagan,Republican,2.55,0.547,0.92527587
1934,1987,Democrats,Democrats,9.7,Ronald Reagan,Republican,2.55,0.547,0.92527587
1935,1987,Democrats,Democrats,9.79,Ronald Reagan,Republican,2.55,0.547,0.92527587
1936,1987,Democrats,Democrats,9.81,Ronald Reagan,Republican,2.55,0.547,0.92527587
1937,1987,Democrats,Democrats,9.79,Ronald Reagan,Republican,2.55,0.547,0.92527587
1938,1987,Democrats,Democrats,9.86,Ronald Reagan,Republican,2.55,0.547,0.92527587
1939,1987,Democrats,Democrats,9.96,Ronald Reagan,Republican,2.55,0.547,0.92527587
1940,1987,Democrats,Democrats,9.92,Ronald Reagan,Republican,2.55,0.547,0.92527587
1941,1987,Democrats,Democrats,10.12,Ronald Reagan,Republican,2.55,0.547,0.92527587
1942,1987,Democrats,Democrats,10.24,Ronald Reagan,Republican,2.55,0.547,0.92527587
1943,1987,Democrats,Democrats,10.24,Ronald Reagan,Republican,2.55,0.547,0.92527587
1944,1987,Democrats,Democrats,10.25,Ronald Reagan,Republican,2.55,0.547,0.92527587
1945,1987,Democrats,Democrats,9.49,Ronald Reagan,Republican,2.55,0.547,0.92527587
1946,1987,Democrats,Democrats,9.44,Ronald Reagan,Republican,2.55,0.547,0.92527587
1947,1987,Democrats,Democrats,9.15,Ronald Reagan,Republican,2.55,0.547,0.92527587
1948,1987,Democrats,Democrats,9.11,Ronald Reagan,Republican,2.55,0.547,0.92527587
1949,1987,Democrats,Democrats,8.94,Ronald Reagan,Republican,2.55,0.547,0.92527587
1950,1987,Democrats,Democrats,9.04,Ronald Reagan,Republican,2.55,0.547,0.92527587
1951,1987,Democrats,Democrats,9.14,Ronald Reagan,Republican,2.55,0.547,0.92527587
1952,1987,Democrats,Democrats,9.08,Ronald Reagan,Republican,2.55,0.547,0.92527587
1953,1987,Democrats,Democrats,9.03,Ronald Reagan,Republican,2.55,0.547,0.92527587
1954,1987,Democrats,Democrats,9.13,Ronald Reagan,Republican,2.55,0.547,0.92527587
1955,1987,Democrats,Democrats,9.03,Ronald Reagan,Republican,2.55,0.547,0.92527587
1956,1987,Democrats,Democrats,8.92,Ronald Reagan,Republican,2.55,0.547,0.92527587
1957,1987,Democrats,Democrats,8.8,Ronald Reagan,Republican,2.55,0.547,0.92527587
1958,1987,Democrats,Democrats,8.85,Ronald Reagan,Republican,2.55,0.547,0.92527587
1959,1987,Democrats,Democrats,8.86,Ronald Reagan,Republican,2.55,0.547,0.92527587
1960,1987,Democrats,Democrats,8.88,Ronald Reagan,Republican,2.55,0.547,0.92527587
1961,1987,Democrats,Democrats,8.88,Ronald Reagan,Republican,2.55,0.547,0.92527587
1962,1987,Democrats,Democrats,8.93,Ronald Reagan,Republican,2.55,0.547,0.92527587
1963,1987,Democrats,Democrats,8.9,Ronald Reagan,Republican,2.55,0.547,0.92527587
1964,1987,Democrats,Democrats,8.94,Ronald Reagan,Republican,2.55,0.547,0.92527587
1965,1987,Democrats,Democrats,8.94,Ronald Reagan,Republican,2.55,0.547,0.92527587
1966,1987,Democrats,Democrats,8.92,Ronald Reagan,Republican,2.55,0.547,0.92527587
1967,1987,Democrats,Democrats,8.88,Ronald Reagan,Republican,2.55,0.547,0.92527587
1968,1987,Democrats,Democrats,8.89,Ronald Reagan,Republican,2.55,0.547,0.92527587
1969,1987,Democrats,Democrats,9,Ronald Reagan,Republican,2.55,0.547,0.92527587
1970,1987,Democrats,Democrats,9.06,Ronald Reagan,Republican,2.55,0.547,0.92527587
1971,1987,Democrats,Democrats,9.18,Ronald Reagan,Republican,2.55,0.547,0.92527587
1972,1987,Democrats,Democrats,9.1,Ronald Reagan,Republican,2.55,0.547,0.92527587
1973,1987,Democrats,Democrats,9.15,Ronald Reagan,Republican,2.55,0.547,0.92527587
1974,1987,Democrats,Democrats,9.15,Ronald Reagan,Republican,2.55,0.547,0.92527587
1975,1987,Democrats,Democrats,9.09,Ronald Reagan,Republican,2.55,0.547,0.92527587
1976,1987,Democrats,Democrats,9.12,Ronald Reagan,Republican,2.55,0.547,0.92527587
1977,1987,Democrats,Democrats,9.22,Ronald Reagan,Republican,2.55,0.547,0.92527587
1978,1987,Democrats,Democrats,9.26,Ronald Reagan,Republican,2.55,0.547,0.92527587
1979,1987,Democrats,Democrats,9.22,Ronald Reagan,Republican,2.55,0.547,0.92527587
1980,1987,Democrats,Democrats,9.4,Ronald Reagan,Republican,2.55,0.547,0.92527587
1981,1987,Democrats,Democrats,9.45,Ronald Reagan,Republican,2.55,0.547,0.92527587
